"station_id","stationame","month_beginning","avg_weekday_rides","avg_saturday_rides","avg_sunday_holiday_rides","monthtotal"
"40280","Central-Lake","2016-04-01T00:00:00.000","2024.90","286.8","264","45012"
"40080","Sheridan","2016-04-01T00:00:00.000","5856.70","3931.80","2986.50","154595"
"41230","47th-Dan Ryan","2016-04-01T00:00:00.000","3221.30","2296.60","1751.80","86137"
"40600","Kostner","2016-04-01T00:00:00.000","496.7","273.4","234.3","12734"
"41170","Garfield-Dan Ryan","2016-04-01T00:00:00.000","3643","2758.20","2042.80","98464"
"40220","Western-Forest Park","2016-04-01T00:00:00.000","1668.90","959.6","772.3","42933"
"40480","Cicero-Lake","2016-04-01T00:00:00.000","1339","902","695.3","35410"
"40670","Western/Milwaukee","2016-04-01T00:00:00.000","5430.70","2593","2040.80","135172"
"40920","Pulaski-Forest Park","2016-04-01T00:00:00.000","1873.70","1389.20","1264.30","51351"
"40470","Racine","2016-04-01T00:00:00.000","2249.80","938.6","667.5","54609"
"41440","Addison-Brown","2016-04-01T00:00:00.000","2597.80","1133.80","800.5","63424"
"40030","Pulaski-Lake","2016-04-01T00:00:00.000","1477.70","970.6","735.3","38825"
"40230","Cumberland","2016-04-01T00:00:00.000","4653.80","2090.60","1589.50","114541"
"41150","Kedzie-Midway","2016-04-01T00:00:00.000","3482.30","1795.80","1315.30","87368"
"41060","Ashland-Orange","2016-04-01T00:00:00.000","1666","935.2","730.5","42583"
"40760","Granville","2016-04-01T00:00:00.000","4337","3448.40","2513.80","118373"
"40530","Diversey","2016-04-01T00:00:00.000","5876","3130.20","2155.80","147670"
"40830","18th","2016-04-01T00:00:00.000","1872.10","1205","972.5","49230"
"41340","LaSalle","2016-04-01T00:00:00.000","3474.60","1462.20","1268.50","85352"
"40160","LaSalle/Van Buren","2016-04-01T00:00:00.000","2931.20","531.8","386.5","65760"
"40070","Jackson/Dearborn","2016-04-01T00:00:00.000","8231","3159.20","2519.30","198723"
"40430","Clinton-Forest Park","2016-04-01T00:00:00.000","4114.80","1511","1394.30","99542"
"40690","Dempster","2016-04-01T00:00:00.000","838.9","632.8","543.3","22954"
"40570","California/Milwaukee","2016-04-01T00:00:00.000","5273.50","3083.60","2382.80","135693"
"40020","Harlem-Lake","2016-04-01T00:00:00.000","3781","528.2","432","83769"
"41040","Kedzie-Cermak","2016-04-01T00:00:00.000","1064.50","642.8","507.8","27599"
"40560","Jackson/State","2016-04-01T00:00:00.000","12527.60","4832.80","3563","301496"
"40660","Armitage","2016-04-01T00:00:00.000","4342.40","2388.80","1654.30","109751"
"40200","Randolph/Wabash","2016-04-01T00:00:00.000","9684.60","4775.60","3612.50","241705"
"40550","Irving Park-O'Hare","2016-05-01T00:00:00.000","5000.20","2788","2197.30","129340"
"40690","Dempster","2016-05-01T00:00:00.000","840.6","675.3","558.3","23703"
"41010","Rockwell","2016-05-01T00:00:00.000","1929.10","1024.30","739.8","49047"
"41410","Chicago/Milwaukee","2016-05-01T00:00:00.000","4459.70","2088.30","1604","111631"
"40730","Washington/Wells","2016-05-01T00:00:00.000","8331.70","1475.50","1232.20","188260"
"41350","Oak Park-Lake","2016-05-01T00:00:00.000","1597","244.8","234","35920"
"40140","Dempster-Skokie","2016-05-01T00:00:00.000","1894.80","1303","1256.50","52542"
"40100","Morse","2016-05-01T00:00:00.000","4855.60","3762.80","2967.50","134824"
"41500","Montrose-Brown","2016-05-01T00:00:00.000","2890.80","1732.80","1175.80","74693"
"41680","Oakton-Skokie","2016-05-01T00:00:00.000","856","440.5","339.2","21773"
"40570","California/Milwaukee","2016-05-01T00:00:00.000","5273.10","3288.30","2337.30","137912"
"40330","Grand/State","2016-05-01T00:00:00.000","12306","12647.80","10072.80","369455"
"41170","Garfield-Dan Ryan","2016-05-01T00:00:00.000","3782.60","2897","2079.70","103501"
"41450","Chicago/State","2016-05-01T00:00:00.000","15198","13115.50","10333.80","433624"
"40230","Cumberland","2016-05-01T00:00:00.000","4678.70","2599","1954.80","120377"
"40260","State/Lake","2016-05-01T00:00:00.000","10100.50","6211.50","4691.80","265108"
"40320","Division/Milwaukee","2016-05-01T00:00:00.000","6417.20","3452.80","2459.80","163331"
"40870","Francisco","2016-05-01T00:00:00.000","1654.80","927","719.2","42774"
"41430","87th","2016-05-01T00:00:00.000","4435.30","3258.30","2576.30","121632"
"41040","Kedzie-Cermak","2016-05-01T00:00:00.000","1088.40","754.8","583.5","29377"
"40190","Sox-35th-Dan Ryan","2016-05-01T00:00:00.000","5918.70","4939.50","3385.80","164366"
"41200","Argyle","2016-05-01T00:00:00.000","3191.30","2499","2060.50","89377"
"41220","Fullerton","2016-05-01T00:00:00.000","14620.20","9371","6920.50","386031"
"40310","Western-Orange","2016-05-01T00:00:00.000","4019","2109.80","1593.20","102398"
"40370","Washington/Dearborn","2016-05-01T00:00:00.000","12220.50","6697.50","5020.20","313541"
"40630","Clark/Division","2016-05-01T00:00:00.000","8370","6995.80","5712.70","238029"
"41320","Belmont-North Main","2016-05-01T00:00:00.000","13014.20","11275","8571.20","369825"
"40220","Western-Forest Park","2016-05-01T00:00:00.000","1761.40","1056","816.5","46112"
"41070","Kedzie-Lake","2016-05-01T00:00:00.000","1838","1105.50","879.7","48299"
"40910","63rd-Dan Ryan","2016-05-01T00:00:00.000","3384.80","2366.30","2010.80","92610"
"41460","Irving Park-Brown","2016-05-01T00:00:00.000","3297.10","1751","1163.20","83223"
"40420","Cicero-Cermak","2016-05-01T00:00:00.000","1305.10","1003.80","812.3","36296"
"40210","Damen-Cermak","2016-05-01T00:00:00.000","1564.30","955.8","704","40897"
"40480","Cicero-Lake","2016-05-01T00:00:00.000","1414.10","924.8","726.7","37755"
"40710","Chicago/Franklin","2016-05-01T00:00:00.000","6848.90","2513.50","1620.80","163605"
"40610","Ridgeland","2016-05-01T00:00:00.000","1365.30","172","165.3","30352"
"40700","Laramie","2016-05-01T00:00:00.000","1288","3060.80","2106.70","51932"
"41400","Roosevelt","2016-05-01T00:00:00.000","11079.60","10747.50","7109.70","318319"
"40090","Damen-Brown","2016-05-01T00:00:00.000","2996.80","1706.50","1163.30","76739"
"40850","Library","2016-05-01T00:00:00.000","3741.50","2016","1578.20","96104"
"40460","Merchandise Mart","2016-05-01T00:00:00.000","7910.80","1974","1422","182555"
"40350","UIC-Halsted","2016-05-01T00:00:00.000","3889.10","1761.80","1320","96639"
"40380","Clark/Lake","2016-05-01T00:00:00.000","21115.60","6828.30","5760.30","505303"
"40340","Berwyn","2016-05-01T00:00:00.000","3502","2685.50","2153","97202"
"40920","Pulaski-Forest Park","2016-05-01T00:00:00.000","1798.30","1379.50","1188.80","50416"
"40790","Monroe/Dearborn","2016-05-01T00:00:00.000","7959","2619.50","2121.80","190347"
"41300","Loyola","2016-05-01T00:00:00.000","4929.70","3906.50","2927","136712"
"41120","35-Bronzeville-IIT","2016-05-01T00:00:00.000","1799.20","1098.30","763.2","46756"
"40720","East 63rd-Cottage Grove","2016-05-01T00:00:00.000","1179.10","820","597.5","31626"
"40520","Foster","2016-05-01T00:00:00.000","995","636.8","484.8","26352"
"40940","Halsted/63rd","2016-05-01T00:00:00.000","659.4","402.3","310.5","17320"
"40670","Western/Milwaukee","2016-05-01T00:00:00.000","5406.50","2814.80","2059","137150"
"40560","Jackson/State","2016-05-01T00:00:00.000","11749.50","5107.80","3661","289137"
"40400","Noyes","2016-05-01T00:00:00.000","923.9","565.8","427","24226"
"41240","Addison-O'Hare","2016-05-01T00:00:00.000","2898.60","1551","1219","74388"
"41690","Cermak-McCormick Place","2016-05-01T00:00:00.000","1399.40","1046","711","37837"
"40970","Cicero-Forest Park","2016-05-01T00:00:00.000","1486.50","977","757","39667"
"41160","Clinton-Lake","2016-05-01T00:00:00.000","4215.50","1386","1038.80","100303"
"41260","Austin-Lake","2016-05-01T00:00:00.000","1952.70","349","322.2","44336"
"41180","Kedzie-Brown","2016-05-01T00:00:00.000","2072","1450","1095","55882"
"40270","Main","2016-05-01T00:00:00.000","1196.80","894.3","642.5","32564"
"41310","Paulina","2016-05-01T00:00:00.000","2848.50","1741","1084.50","73289"
"40890","O'Hare Airport","2016-05-01T00:00:00.000","12256.50","10335.80","11196.30","365908"
"41660","Lake/State","2016-05-01T00:00:00.000","22121.60","14383.30","10584.30","585593"
"41230","47th-Dan Ryan","2016-05-01T00:00:00.000","3370.60","2394.50","1823.50","91301"
"41330","Montrose-O'Hare","2016-05-01T00:00:00.000","1691.30","761","506.3","41599"
"41380","Bryn Mawr","2016-05-01T00:00:00.000","4897.20","3553.80","2892.20","134409"
"40510","Garfield-South Elevated","2016-05-01T00:00:00.000","1413.10","916","663.5","37320"
"40930","Midway Airport","2016-05-01T00:00:00.000","9302.40","5091.30","4525.30","242868"
"40660","Armitage","2016-05-01T00:00:00.000","4615.20","2606.30","1698.80","117538"
"41130","Halsted-Orange","2016-05-01T00:00:00.000","2707.70","1399.80","1052.50","68776"
"40430","Clinton-Forest Park","2016-05-01T00:00:00.000","4001.90","1678.80","1462.80","99531"
"40360","Southport","2016-05-01T00:00:00.000","3523.10","2258.30","1633.70","92821"
"40800","Sedgwick","2016-05-01T00:00:00.000","4116.40","2481.30","2034.70","108577"
"40590","Damen/Milwaukee","2016-05-01T00:00:00.000","6987.30","5138.80","3863.70","190470"
"40170","Ashland-Lake","2016-05-01T00:00:00.000","2445.60","1311.50","920","62123"
"41190","Jarvis","2016-05-01T00:00:00.000","1720.70","1401.80","1124.50","48488"
"40300","Indiana","2016-05-01T00:00:00.000","881","498.3","394","22857"
"41060","Ashland-Orange","2016-05-01T00:00:00.000","1710.50","1037.30","747.5","44554"
"40200","Randolph/Wabash","2016-05-01T00:00:00.000","10007","5945.30","3930.70","257512"
"41440","Addison-Brown","2016-05-01T00:00:00.000","2691.50","1213","868.8","66586"
"40030","Pulaski-Lake","2016-05-01T00:00:00.000","1543.30","1064.50","783.5","41368"
"40990","69th","2016-05-01T00:00:00.000","5537.90","4143.50","3197.20","152053"
"40580","54th/Cermak","2016-05-01T00:00:00.000","2145.40","1283.30","989.5","56123"
"41510","Morgan-Lake","2016-05-01T00:00:00.000","2827","1593","1244","73204"
"41030","Polk","2016-05-01T00:00:00.000","3183.70","814.3","622.5","73850"
"40900","Howard","2016-05-01T00:00:00.000","5879.30","4250.50","3410.50","160931"
"41270","43rd","2016-05-01T00:00:00.000","1091","656.5","509.5","28594"
"40740","Western-Cermak","2016-05-01T00:00:00.000","1196.80","786.5","618.8","31991"
"41090","Monroe/State","2016-05-01T00:00:00.000","11471.70","5623","3930.80","286983"
"40490","Grand/Milwaukee","2016-05-01T00:00:00.000","2849.30","1626.80","1284.70","74051"
"40450","95th/Dan Ryan","2016-05-01T00:00:00.000","11316.10","6933","5547.70","298656"
"41340","LaSalle","2016-05-01T00:00:00.000","3177","1425.80","1127","79183"
"41670","Conservatory","2016-05-01T00:00:00.000","1031.60","740.8","581.5","28115"
"40750","Harlem-O'Hare","2016-05-01T00:00:00.000","3110.90","1533.50","1108","78110"
"41050","Linden","2016-05-01T00:00:00.000","1023.10","861.8","782.3","29626"
"41420","Addison-North Main","2016-05-01T00:00:00.000","9707","11700","11317.30","318552"
"41020","Logan Square","2016-05-01T00:00:00.000","7358.60","4471.50","3357.70","192563"
"40440","California-Cermak","2016-05-01T00:00:00.000","1530.30","993.8","720.5","40434"
"40020","Harlem-Lake","2016-05-01T00:00:00.000","3759.70","700.3","674.7","85803"
"40880","Thorndale","2016-05-01T00:00:00.000","3299.90","2193.50","1645.50","87945"
"40820","Rosemont","2016-05-01T00:00:00.000","6564.40","4612.50","3883.30","179602"
"40760","Granville","2016-05-01T00:00:00.000","3945.60","2970","2272.70","108374"
"40180","Oak Park-Forest Park","2016-05-01T00:00:00.000","1873.70","827","689.3","46791"
"41280","Jefferson Park","2016-05-01T00:00:00.000","7311.30","3997.50","3116.50","188226"
"40810","Medical Center","2016-05-01T00:00:00.000","3156.90","973","711.5","74455"
"41080","47th-South Elevated","2016-05-01T00:00:00.000","1265.50","827.8","619.2","33602"
"41000","Cermak-Chinatown","2016-05-01T00:00:00.000","4502.80","4793.50","3741.70","136182"
"40960","Pulaski-Orange","2016-05-01T00:00:00.000","5410.80","2573","1830.50","134902"
"41250","Central-Evanston","2016-05-01T00:00:00.000","801.4","407.3","356.7","20598"
"40290","Ashland/63rd","2016-05-01T00:00:00.000","1200","796","623.2","32124"
"41290","Kimball","2016-05-01T00:00:00.000","4132","2608.50","1929","108781"
"40070","Jackson/Dearborn","2016-05-01T00:00:00.000","7848","3342.80","2491.80","193131"
"40240","79th","2016-05-01T00:00:00.000","7393.30","5130.50","4165","200772"
"40250","Kedzie-Homan-Forest Park","2016-05-01T00:00:00.000","2375.20","1550.80","1290.20","63823"
"40980","Harlem-Forest Park","2016-05-01T00:00:00.000","1214","763.8","530.2","31730"
"40840","South Boulevard","2016-05-01T00:00:00.000","800.4","465.3","359.7","20827"
"41210","Wellington","2016-05-01T00:00:00.000","3156.10","1440.50","1003.30","78061"
"40830","18th","2016-05-01T00:00:00.000","1932.80","1523.50","1085.20","53193"
"40650","North/Clybourn","2016-05-01T00:00:00.000","6507.60","5821.30","4323.80","185888"
"41480","Western-Brown","2016-05-01T00:00:00.000","4185.50","2856.50","1988.70","111254"
"40770","Lawrence","2016-05-01T00:00:00.000","3484","2567.30","1956.30","95171"
"40120","35th/Archer","2016-05-01T00:00:00.000","3328.60","1802.80","1296.50","84890"
"40150","Pulaski-Cermak","2016-05-01T00:00:00.000","1159","780.5","604.2","31087"
"40080","Sheridan","2016-05-01T00:00:00.000","5817.50","4163.50","3120.30","157543"
"41490","Harrison","2016-05-01T00:00:00.000","4462.50","3745.50","2542","123946"
"41360","California-Lake","2016-05-01T00:00:00.000","1138.80","617.8","488.8","29318"
"40050","Davis","2016-05-01T00:00:00.000","3813","2763.80","2018.80","103241"
"40680","Adams/Wabash","2016-05-01T00:00:00.000","9573.40","5018.30","3319.80","241033"
"40640","Madison/Wabash","2016-05-01T00:00:00.000","0","0","0","0"
"40060","Belmont-O'Hare","2016-05-01T00:00:00.000","5719.90","3502.80","2670","150149"
"40160","LaSalle/Van Buren","2016-05-01T00:00:00.000","2931.50","552.3","448.2","66460"
"40280","Central-Lake","2016-05-01T00:00:00.000","2066","386.3","376.5","47189"
"41140","King Drive","2016-05-01T00:00:00.000","621.1","424.5","337.8","16769"
"40540","Wilson","2016-05-01T00:00:00.000","5854","4220","3071","158240"
"40040","Quincy/Wells","2016-05-01T00:00:00.000","8185.30","1855.50","1625.70","189067"
"40530","Diversey","2016-05-01T00:00:00.000","5886.10","3206.30","2138.20","149263"
"40130","51st","2016-05-01T00:00:00.000","1058.10","725.8","528","28292"
"40390","Forest Park","2016-05-01T00:00:00.000","3640.30","1860.50","1563.70","93271"
"40780","Central Park","2016-05-01T00:00:00.000","1205","743.3","593.5","31838"
"40010","Austin-Forest Park","2016-05-01T00:00:00.000","2062","1120","841","52828"
"41150","Kedzie-Midway","2016-05-01T00:00:00.000","3470.90","1952.30","1427","89259"
"40600","Kostner","2016-05-01T00:00:00.000","541.5","312.3","261","14187"
"40470","Racine","2016-05-01T00:00:00.000","2493.40","968.8","725.7","60591"
"40850","Library","2016-06-01T00:00:00.000","3776.80","4444.50","3821.50","116154"
"41070","Kedzie-Lake","2016-06-01T00:00:00.000","1705.80","1133.50","929.3","45779"
"40800","Sedgwick","2016-06-01T00:00:00.000","4415.40","3592.50","2783.50","122643"
"40670","Western/Milwaukee","2016-06-01T00:00:00.000","5490.60","2897.80","2207.80","141215"
"40550","Irving Park-O'Hare","2016-06-01T00:00:00.000","4842.90","3096.50","2443.80","128704"
"41080","47th-South Elevated","2016-06-01T00:00:00.000","1241.80","830.5","619","33118"
"41170","Garfield-Dan Ryan","2016-06-01T00:00:00.000","3680.80","2915.80","2342.50","102011"
"40910","63rd-Dan Ryan","2016-06-01T00:00:00.000","3273.50","2432","2137.50","90294"
"40900","Howard","2016-06-01T00:00:00.000","5906.80","4507.30","3612.30","162428"
"40770","Lawrence","2016-06-01T00:00:00.000","3449.70","2585","2228.30","95147"
"40340","Berwyn","2016-06-01T00:00:00.000","3627.90","3098.50","2626.30","102713"
"40200","Randolph/Wabash","2016-06-01T00:00:00.000","10683.20","2939.50","1907.50","254419"
"40030","Pulaski-Lake","2016-06-01T00:00:00.000","1534.20","1033","825","41185"
"40130","51st","2016-06-01T00:00:00.000","1076.50","764.5","580.3","29061"
"40590","Damen/Milwaukee","2016-06-01T00:00:00.000","7285.40","5624.50","4563.80","201031"
"41160","Clinton-Lake","2016-06-01T00:00:00.000","4330.10","1685.80","1191","106770"
"40020","Harlem-Lake","2016-06-01T00:00:00.000","3916.20","2472.80","1875","103548"
"41380","Bryn Mawr","2016-06-01T00:00:00.000","5056.70","3991.30","3379","140729"
"41690","Cermak-McCormick Place","2016-06-01T00:00:00.000","1428.80","1195.80","837.8","39568"
"41270","43rd","2016-06-01T00:00:00.000","1095.70","671.8","556","29016"
"40240","79th","2016-06-01T00:00:00.000","7368.40","5285.30","4467.80","201117"
"40220","Western-Forest Park","2016-06-01T00:00:00.000","1691.60","1070","846.8","44882"
"41130","Halsted-Orange","2016-06-01T00:00:00.000","2698.50","1402.50","1135.50","69519"
"40610","Ridgeland","2016-06-01T00:00:00.000","1411.70","619","440.8","35296"
"40940","Halsted/63rd","2016-06-01T00:00:00.000","648.9","413.5","349.5","17327"
"40520","Foster","2016-06-01T00:00:00.000","994.6","638.3","526.3","26539"
"41230","47th-Dan Ryan","2016-06-01T00:00:00.000","3257.20","2342.30","1944","88804"
"41180","Kedzie-Brown","2016-06-01T00:00:00.000","2057.10","1507.30","1199","56082"
"41430","87th","2016-06-01T00:00:00.000","4417.80","3321.80","2752","121486"
"40420","Cicero-Cermak","2016-06-01T00:00:00.000","1381.70","1058.50","850","38031"
"40820","Rosemont","2016-06-01T00:00:00.000","7042.90","5155.50","4065.30","191826"
"41250","Central-Evanston","2016-06-01T00:00:00.000","924.2","470.8","382.3","23745"
"41510","Morgan-Lake","2016-06-01T00:00:00.000","3145.50","2134.30","1479.50","83656"
"40660","Armitage","2016-06-01T00:00:00.000","4572.40","2654.80","1875","118712"
"40320","Division/Milwaukee","2016-06-01T00:00:00.000","6317.50","3632","3003.50","165528"
"40930","Midway Airport","2016-06-01T00:00:00.000","9482.30","5140.80","4932","248901"
"41120","35-Bronzeville-IIT","2016-06-01T00:00:00.000","1736.30","1166.80","847","46254"
"41040","Kedzie-Cermak","2016-06-01T00:00:00.000","1108.40","737.3","617","29801"
"41410","Chicago/Milwaukee","2016-06-01T00:00:00.000","4374.50","2180.80","1741.80","111930"
"40600","Kostner","2016-06-01T00:00:00.000","533.7","335.8","259.3","14122"
"41090","Monroe/State","2016-06-01T00:00:00.000","11830.10","5961.50","4473.80","302003"
"40630","Clark/Division","2016-06-01T00:00:00.000","8676.10","8012","6296","248106"
"40480","Cicero-Lake","2016-06-01T00:00:00.000","1405.80","1008","781.8","38087"
"40540","Wilson","2016-06-01T00:00:00.000","5790.50","4370.30","4233.50","161806"
"40070","Jackson/Dearborn","2016-06-01T00:00:00.000","7790.90","4194","3553","202388"
"41320","Belmont-North Main","2016-06-01T00:00:00.000","13239.10","11606","13051.30","389889"
"40180","Oak Park-Forest Park","2016-06-01T00:00:00.000","1951","826.5","703.3","49042"
"41030","Polk","2016-06-01T00:00:00.000","3355.70","1006.80","710","80692"
"40720","East 63rd-Cottage Grove","2016-06-01T00:00:00.000","1204.10","781.3","603.3","32029"
"41200","Argyle","2016-06-01T00:00:00.000","3258.90","2557.50","2277","91034"
"40880","Thorndale","2016-06-01T00:00:00.000","3163","2274.50","1885.50","86226"
"40380","Clark/Lake","2016-06-01T00:00:00.000","22081.80","6838.50","5784.80","536293"
"40970","Cicero-Forest Park","2016-06-01T00:00:00.000","1471.80","1010.50","809.8","39661"
"40450","95th/Dan Ryan","2016-06-01T00:00:00.000","11053.60","7100.30","5946.50","295367"
"41340","LaSalle","2016-06-01T00:00:00.000","3084.50","1503","1280.80","78993"
"40650","North/Clybourn","2016-06-01T00:00:00.000","6634.60","5737.80","4624.30","187410"
"40830","18th","2016-06-01T00:00:00.000","1960","1658.80","1390","55314"
"41680","Oakton-Skokie","2016-06-01T00:00:00.000","933.3","477.8","384.8","23982"
"40330","Grand/State","2016-06-01T00:00:00.000","13541.10","13329.50","10610.50","393664"
"40190","Sox-35th-Dan Ryan","2016-06-01T00:00:00.000","5622.80","5113.30","3893.80","159730"
"40040","Quincy/Wells","2016-06-01T00:00:00.000","8432.90","2029","1908","201272"
"41220","Fullerton","2016-06-01T00:00:00.000","11804.70","8396.30","7007","321316"
"41400","Roosevelt","2016-06-01T00:00:00.000","12132.40","9926","8639.50","341175"
"41150","Kedzie-Midway","2016-06-01T00:00:00.000","3551.50","2034","1525.80","92373"
"40510","Garfield-South Elevated","2016-06-01T00:00:00.000","1433.90","916.8","715.3","38073"
"40370","Washington/Dearborn","2016-06-01T00:00:00.000","13073.50","7047.80","5902.30","339418"
"40740","Western-Cermak","2016-06-01T00:00:00.000","1209","808.8","610","32274"
"41300","Loyola","2016-06-01T00:00:00.000","5144.50","4097.30","3331.50","142893"
"40960","Pulaski-Orange","2016-06-01T00:00:00.000","5394.20","2571.50","2065","137218"
"40120","35th/Archer","2016-06-01T00:00:00.000","3272","1805.30","1416.50","84871"
"40750","Harlem-O'Hare","2016-06-01T00:00:00.000","3116.40","1640.50","1187.50","79872"
"40100","Morse","2016-06-01T00:00:00.000","4885.90","3979.50","3724","138304"
"40090","Damen-Brown","2016-06-01T00:00:00.000","3001.40","1844.80","1309.30","78647"
"41450","Chicago/State","2016-06-01T00:00:00.000","16573.90","13660.50","10370.50","460749"
"40140","Dempster-Skokie","2016-06-01T00:00:00.000","2063.90","1394","1205.80","55804"
"41500","Montrose-Brown","2016-06-01T00:00:00.000","2912.80","1822.80","1327","76680"
"40560","Jackson/State","2016-06-01T00:00:00.000","10348.20","6211.80","5090.50","272869"
"41140","King Drive","2016-06-01T00:00:00.000","637","454.3","370","17311"
"40360","Southport","2016-06-01T00:00:00.000","3694","2618.30","1847.80","99131"
"40470","Racine","2016-06-01T00:00:00.000","2316.90","1324.30","831.8","59595"
"40570","California/Milwaukee","2016-06-01T00:00:00.000","5415.80","3498.50","2616.50","143608"
"40430","Clinton-Forest Park","2016-06-01T00:00:00.000","4055.60","1617.80","1434","101430"
"40490","Grand/Milwaukee","2016-06-01T00:00:00.000","3045","1872","1520","80557"
"41280","Jefferson Park","2016-06-01T00:00:00.000","7285.10","4082.30","3200.80","189405"
"40300","Indiana","2016-06-01T00:00:00.000","874.5","495.5","455.5","23043"
"41670","Conservatory","2016-06-01T00:00:00.000","946.2","650.5","522.3","25508"
"41190","Jarvis","2016-06-01T00:00:00.000","1740.70","1448.50","1262","49137"
"40280","Central-Lake","2016-06-01T00:00:00.000","2078.10","1423.50","1106.50","55838"
"41420","Addison-North Main","2016-06-01T00:00:00.000","10358.20","11949","11809.80","322915"
"40050","Davis","2016-06-01T00:00:00.000","3929.20","2793.50","2068.80","105891"
"40760","Granville","2016-06-01T00:00:00.000","3944.90","3044.50","2553.80","109181"
"40530","Diversey","2016-06-01T00:00:00.000","6023.50","3469.50","3120.80","158879"
"41050","Linden","2016-06-01T00:00:00.000","1154.70","1006.50","756.8","32456"
"40260","State/Lake","2016-06-01T00:00:00.000","10496.50","3340.80","2377.30","253795"
"41360","California-Lake","2016-06-01T00:00:00.000","1165.40","663.5","546.3","30477"
"40210","Damen-Cermak","2016-06-01T00:00:00.000","1515.20","946","735.5","40060"
"40990","69th","2016-06-01T00:00:00.000","5502.50","4233.30","3412.30","151638"
"40790","Monroe/Dearborn","2016-06-01T00:00:00.000","8186.40","2704.80","2304.50","200137"
"40080","Sheridan","2016-06-01T00:00:00.000","5919.10","4565","4173","165173"
"40920","Pulaski-Forest Park","2016-06-01T00:00:00.000","1868.30","1497.50","1292.50","52263"
"40580","54th/Cermak","2016-06-01T00:00:00.000","2249.60","1380","1179","59727"
"40010","Austin-Forest Park","2016-06-01T00:00:00.000","2119.20","1092.30","859.8","54431"
"40690","Dempster","2016-06-01T00:00:00.000","903.8","740.8","594.5","25224"
"41260","Austin-Lake","2016-06-01T00:00:00.000","2038","1279.80","919.8","53635"
"40150","Pulaski-Cermak","2016-06-01T00:00:00.000","1162.70","785.8","647.5","31312"
"40250","Kedzie-Homan-Forest Park","2016-06-01T00:00:00.000","2377.30","1649","1328.30","64209"
"40270","Main","2016-06-01T00:00:00.000","1238.80","1064","767.3","34578"
"41490","Harrison","2016-06-01T00:00:00.000","4000.70","3681.50","2840","114102"
"40980","Harlem-Forest Park","2016-06-01T00:00:00.000","1272.10","730.5","532","33037"
"40160","LaSalle/Van Buren","2016-06-01T00:00:00.000","3018.80","713.8","624.3","71766"
"40730","Washington/Wells","2016-06-01T00:00:00.000","8631.70","4051","3511.50","220147"
"41000","Cermak-Chinatown","2016-06-01T00:00:00.000","4409.40","4595","3781","130511"
"40810","Medical Center","2016-06-01T00:00:00.000","3118.40","1036.30","761.3","75794"
"41460","Irving Park-Brown","2016-06-01T00:00:00.000","3411.90","2534","1893.50","92771"
"40310","Western-Orange","2016-06-01T00:00:00.000","4073.60","2235.50","1774.80","105661"
"40870","Francisco","2016-06-01T00:00:00.000","1698.50","975.5","745","44249"
"41060","Ashland-Orange","2016-06-01T00:00:00.000","1751.90","1048","840.8","46097"
"40780","Central Park","2016-06-01T00:00:00.000","1215.90","809","641.3","32551"
"40890","O'Hare Airport","2016-06-01T00:00:00.000","12714.30","9923.80","11381","364934"
"40170","Ashland-Lake","2016-06-01T00:00:00.000","2437","1412.30","926.3","62969"
"41660","Lake/State","2016-06-01T00:00:00.000","23251.10","15601.80","12030.50","622054"
"40060","Belmont-O'Hare","2016-06-01T00:00:00.000","5805","4106.80","3289","157293"
"40640","Madison/Wabash","2016-06-01T00:00:00.000","0","0","0","0"
"40680","Adams/Wabash","2016-06-01T00:00:00.000","9475.10","2946.50","2051.80","228445"
"40350","UIC-Halsted","2016-06-01T00:00:00.000","3725.90","1883.30","1358.30","94936"
"41010","Rockwell","2016-06-01T00:00:00.000","1971.10","1110.80","812.8","51059"
"40840","South Boulevard","2016-06-01T00:00:00.000","840.3","508.3","387.5","22069"
"41210","Wellington","2016-06-01T00:00:00.000","3249.40","1622","1561","84218"
"40440","California-Cermak","2016-06-01T00:00:00.000","1591.80","1015.80","799.5","42281"
"41290","Kimball","2016-06-01T00:00:00.000","4176.60","2818.30","2054","111375"
"40230","Cumberland","2016-06-01T00:00:00.000","5022.50","2906.80","2226.50","131029"
"41240","Addison-O'Hare","2016-06-01T00:00:00.000","2961.50","811.8","663.3","71054"
"41480","Western-Brown","2016-06-01T00:00:00.000","4245.20","3261","2480","116358"
"41440","Addison-Brown","2016-06-01T00:00:00.000","2629.40","1402","1001.30","67459"
"40460","Merchandise Mart","2016-06-01T00:00:00.000","8528","2350.30","1739","203974"
"40290","Ashland/63rd","2016-06-01T00:00:00.000","1211.80","800.5","646.3","32447"
"40700","Laramie","2016-06-01T00:00:00.000","1257.50","852.3","752.8","34086"
"41020","Logan Square","2016-06-01T00:00:00.000","7489.50","4880.50","3779.30","199408"
"41310","Paulina","2016-06-01T00:00:00.000","2929.90","1857.80","1288.80","77043"
"40390","Forest Park","2016-06-01T00:00:00.000","3739.40","2069.30","1704.50","97361"
"40710","Chicago/Franklin","2016-06-01T00:00:00.000","6994.70","2655.50","1700.80","171308"
"41330","Montrose-O'Hare","2016-06-01T00:00:00.000","2131.40","893.8","720.3","53347"
"40400","Noyes","2016-06-01T00:00:00.000","885.1","480","413.3","23046"
"41350","Oak Park-Lake","2016-06-01T00:00:00.000","1733.30","900.5","698","44527"
